id,created_at,text,is_reply,reply_to_user,reply_to_status,is_retweet,favorite_count,retweet_count,lang,root_id,media_count,source_url,editorial_status,article_slugs
2076721803427217460,2026-07-13 17:33:56+00:00,@ShadowMonarch23 Al psg por 20M,True,ShadowMonarch23,2076721337737822706,False,0,0,in,2076721803427217460,0,https://x.com/ScarFace2824/status/2076721803427217460,reply-archive,
2076720855766151527,2026-07-13 17:30:10+00:00,@Somhiseremfcb Esperando a que los madridistas vengan a dudar de su edad...,True,Somhiseremfcb,2076720330211484101,False,91,0,es,2076720855766151527,0,https://x.com/ScarFace2824/status/2076720855766151527,reply-archive,
2076720731187036652,2026-07-13 17:29:40+00:00,@FCBInformatiu ¿Como que hermonito?!,True,FCBInformatiu,2076720204772438452,False,0,0,es,2076720731187036652,0,https://x.com/ScarFace2824/status/2076720731187036652,reply-archive,
2076711340345827398,2026-07-13 16:52:21+00:00,@ShadowMonarch23 Cuidado con jugarsela con este,True,ShadowMonarch23,2076708057556333020,False,4,0,es,2076711340345827398,0,https://x.com/ScarFace2824/status/2076711340345827398,reply-archive,
2076705289701642683,2026-07-13 16:28:19+00:00,@ShadowMonarch23 8'5,True,ShadowMonarch23,2076704702914293925,False,1,0,und,2076705289701642683,0,https://x.com/ScarFace2824/status/2076705289701642683,reply-archive,
2076699975501684749,2026-07-13 16:07:12+00:00,"@carpetasFCB @QueThiJugues A entrenar con el filial, así me gusta, a ver si ahí da el nivel.",True,carpetasFCB,2076659318124904546,False,4,0,es,2076699975501684749,0,https://x.com/ScarFace2824/status/2076699975501684749,reply-archive,
2076684860836511809,2026-07-13 15:07:08+00:00,"@ZigaZagaFCB Raro lo de Jofre, poca confianza y a ver que pasa con Koundé porque en el lateral derecho hay que sumarle al francés a Eric + Fort + Espart",True,ZigaZagaFCB,2076647235056550231,False,2,0,es,2076684860836511809,0,https://x.com/ScarFace2824/status/2076684860836511809,reply-archive,
2076684251374796871,2026-07-13 15:04:43+00:00,@KilianAlba Hay que quedarse con Yaako y que siga el fumador no es ningún problema. https://t.co/kXZhLgg0SW,True,KilianAlba,2076564856883261525,False,1,0,es,2076684251374796871,1,https://x.com/ScarFace2824/status/2076684251374796871,reply-archive,
2076683742182047894,2026-07-13 15:02:41+00:00,@10InfoBlaugrana Faltan 2 A. 🇦🇷🇽🇰 https://t.co/2nesIg36It,True,10InfoBlaugrana,2076350878273966431,False,1,0,es,2076683742182047894,1,https://x.com/ScarFace2824/status/2076683742182047894,reply-archive,
2076678539261186138,2026-07-13 14:42:01+00:00,@_Edeb @FabrizioRomano @FCBarcelona Si se busca un central zurdo titular nos estamos quedando sin opciones que den un paso adelante a Gerard. Puede pasar que encuentren una opción de mercado como con Adeyemi pero todos los fichajes no pueden ser sorpresas.,True,_Edeb,2076673336579330292,False,0,0,es,2076678539261186138,0,https://x.com/ScarFace2824/status/2076678539261186138,reply-archive,
2076671672954896401,2026-07-13 14:14:44+00:00,"@BlxckNews Cuando en 6 años se junten Lamine, Ebrima y David Moreno... 🔥🔥",True,BlxckNews,2076657298601070717,False,5,0,es,2076671672954896401,0,https://x.com/ScarFace2824/status/2076671672954896401,reply-archive,
2076666191880262046,2026-07-13 13:52:57+00:00,@DjMaRiiO Creo que se nos olvida algo... 🧐🤔,True,DjMaRiiO,2076647374957518975,False,0,0,es,2076666191880262046,0,https://x.com/ScarFace2824/status/2076666191880262046,reply-archive,
2076665915664421204,2026-07-13 13:51:51+00:00,"@AxeelFCB A falta de las salidas correctas, mercado perfecto.",True,AxeelFCB,2076648268994343304,False,0,0,es,2076665915664421204,0,https://x.com/ScarFace2824/status/2076665915664421204,reply-archive,
2076665627574440186,2026-07-13 13:50:42+00:00,@SoldadoCule_ Cuando se enteren que tiene 16...,True,SoldadoCule_,2076631357548089787,False,3,0,es,2076665627574440186,0,https://x.com/ScarFace2824/status/2076665627574440186,reply-archive,
2076665478076850536,2026-07-13 13:50:07+00:00,@DiegoDav07 Esos 3 + Gistau,True,DiegoDav07,2076664036435832836,False,1,0,es,2076665478076850536,0,https://x.com/ScarFace2824/status/2076665478076850536,reply-archive,
2076635697847373977,2026-07-13 11:51:47+00:00,@DiegoDav07 Hay algún problema con la renovación de Pedro?,True,DiegoDav07,2076634297151209521,False,0,0,es,2076635697847373977,0,https://x.com/ScarFace2824/status/2076635697847373977,reply-archive,
2076634063817867576,2026-07-13 11:45:17+00:00,@andresweiss_ Podría dejar salir a Lukeba o tienen pensado mantenerlo?,True,andresweiss_,2076633867658670404,False,3,0,es,2076634063817867576,0,https://x.com/ScarFace2824/status/2076634063817867576,reply-archive,
2076629061338554482,2026-07-13 11:25:24+00:00,@MartinMinan_ Que le falta a Pedro Rodríguez para que Flick no lo quiera ver en la pretemporada,True,MartinMinan_,2076620504081764804,False,18,0,es,2076629061338554482,0,https://x.com/ScarFace2824/status/2076629061338554482,reply-archive,
2076624047555719606,2026-07-13 11:05:29+00:00,@FabrizioRomano 👀👀 Lukeba🇫🇷 -&gt; @FCBarcelona,True,FabrizioRomano,2076622308450377879,False,0,0,in,2076624047555719606,0,https://x.com/ScarFace2824/status/2076624047555719606,reply-archive,
2076599799432843586,2026-07-13 09:29:08+00:00,@UCulemas @FCBarcelona https://t.co/1v1EoNelHE,True,UCulemas,2076561961240736034,False,1,0,qme,2076599799432843586,0,https://x.com/ScarFace2824/status/2076599799432843586,reply-archive,
2076594471848837411,2026-07-13 09:07:58+00:00,@FCBInformatiu @SocBlaugranaFC Que se quede. No podemos estar una temporada con el fumador de suplente. Como se resfrie Joan nos da algo.,True,FCBInformatiu,2076587369646428505,False,0,0,es,2076594471848837411,0,https://x.com/ScarFace2824/status/2076594471848837411,reply-archive,
2076454350990254405,2026-07-12 23:51:10+00:00,"@BlxckNews A ver si vuelven por Abde y nos llevamos tajada, recompramos a Virgili y se lo vendemos al Betis. Al final Gordon sale por 50.",True,BlxckNews,2076401320093708623,False,0,0,es,2076454350990254405,0,https://x.com/ScarFace2824/status/2076454350990254405,reply-archive,
2076454103278838066,2026-07-12 23:50:11+00:00,@MisterCruyff14 Debería el club ser más transparente con esto? O se deberían guardar para ellos estos detalles?,True,MisterCruyff14,2076447222607008107,False,0,0,es,2076454103278838066,0,https://x.com/ScarFace2824/status/2076454103278838066,reply-archive,
2076453247900905615,2026-07-12 23:46:47+00:00,@mundodeportivo https://t.co/Hhn5MWly4Z,True,mundodeportivo,2076413382664581508,False,1,0,qme,2076453247900905615,0,https://x.com/ScarFace2824/status/2076453247900905615,reply-archive,
2076452882237235363,2026-07-12 23:45:20+00:00,@NealGardner_ Un resfriado de Joan,True,NealGardner_,2076430988717031531,False,0,0,es,2076452882237235363,0,https://x.com/ScarFace2824/status/2076452882237235363,reply-archive,
2076451649686544844,2026-07-12 23:40:26+00:00,@BlxckNews https://t.co/81HXrEcOOA,True,BlxckNews,2076400927808930225,False,0,0,qme,2076451649686544844,0,https://x.com/ScarFace2824/status/2076451649686544844,reply-archive,
2076443301385785424,2026-07-12 23:07:16+00:00,@Kosobets Destinados a vestir juntos la blaugrana https://t.co/sSeu6qx1pI,True,Kosobets,2076432134940532772,False,3,0,es,2076443301385785424,3,https://x.com/ScarFace2824/status/2076443301385785424,reply-archive,
2076442742574506439,2026-07-12 23:05:02+00:00,"El 9 del Barça no puede limitarse a esperar el remate: debe participar, dar continuidad, mejorar cada jugada y potenciar a quienes le rodean. Por eso Julián y Asllani son opciones TOP: perfiles distintos, pero ambos hacen mejor al equipo
#JulianAlvarez #FisnikAsllani #FCBarcelona https://t.co/mRbtIgqF7w",False,,,False,2,1,es,2076442742574506439,1,https://x.com/ScarFace2824/status/2076442742574506439,standalone-archive,
2076392243519254894,2026-07-12 19:44:23+00:00,"@ShadowMonarch23 Caso parecido a Rashford en producción han generado lo mismo pero ves los partidos y no encajan en el juego, la jugada se estanca o acaba en ellos, pierden balones... 
El delantero del Barça más siendo suplente debe mejorar las jugadas y a sus compañeros. Julián + Asllani",True,ShadowMonarch23,2076371414655877485,False,1,0,es,2076392243519254894,0,https://x.com/ScarFace2824/status/2076392243519254894,reply-archive,
2076390997450162279,2026-07-12 19:39:25+00:00,@ShadowMonarch23 👨‍🦯,True,ShadowMonarch23,2076377302384919004,False,0,0,qme,2076390997450162279,0,https://x.com/ScarFace2824/status/2076390997450162279,reply-archive,
2076343032337588278,2026-07-12 16:28:50+00:00,@SirRuben30 Me veo en marzo con Joan Garcia lesionado teniendo que poner al fumador porque se ha querido volver a ceder a Yaako y con un resfriado de Cubarsí a confiar en Araújo y don huesos de cristal porque Eric tiene que hacer de lateral tras vender a Koundé.,True,SirRuben30,2076317036263727363,False,0,0,es,2076343032337588278,0,https://x.com/ScarFace2824/status/2076343032337588278,reply-archive,
2076335784307691812,2026-07-12 16:00:02+00:00,"@culersgrasroot_ @MatteMoretto Al ATM la clausula o nada, 1000M. Al PSG por 40M.",True,culersgrasroot_,2076319479655502092,False,0,0,pt,2076335784307691812,0,https://x.com/ScarFace2824/status/2076335784307691812,reply-archive,
2076335391297110209,2026-07-12 15:58:28+00:00,@RodrigoFaez Definición de mala educación. Con lo humilde que es Puyol había que ponerle a un soberbio así al lado?,True,RodrigoFaez,2076320508249878656,False,0,0,es,2076335391297110209,0,https://x.com/ScarFace2824/status/2076335391297110209,reply-archive,
2076334672611586262,2026-07-12 15:55:37+00:00,@totalBarca @gerardromero No nos pongamos tontos,True,totalBarca,2076286580768031209,False,0,0,es,2076334672611586262,0,https://x.com/ScarFace2824/status/2076334672611586262,reply-archive,
2076320855009767516,2026-07-12 15:00:42+00:00,@gxldeadam @Atleti Y eso que Ferran tiene clausula de 1000M y Julián solo de 500M,True,gxldeadam,2076313635882704966,False,4,0,es,2076320855009767516,0,https://x.com/ScarFace2824/status/2076320855009767516,reply-archive,
2076302990000980385,2026-07-12 13:49:43+00:00,@ShadowMonarch23 Siempre tendrá la vieja confiable de que era ragebait,True,ShadowMonarch23,2076299548457054228,False,1,0,es,2076302990000980385,0,https://x.com/ScarFace2824/status/2076302990000980385,reply-archive,
2076269029895942280,2026-07-12 11:34:46+00:00,"@Guillembp01 Deja de ser una urgencia cuando el rebelo de Ferran tiene una clausula de salida de menos 30M 

https://t.co/Hhn5MWly4Z",True,Guillembp01,2076266537271386450,False,0,0,es,2076269029895942280,0,https://x.com/ScarFace2824/status/2076269029895942280,reply-archive,
2076258707847962883,2026-07-12 10:53:45+00:00,"@gusfop Vaya tonteria, si hay un tio andando en el campo, que juega mal o que hace subnormalidades como las de Araújo me tengo que callar. Es así?",True,gusfop,2076236494784639158,False,0,0,es,2076258707847962883,0,https://x.com/ScarFace2824/status/2076258707847962883,reply-archive,
2076235881841627402,2026-07-12 09:23:03+00:00,"@trovewho 1 gol Jordania
2 goles Cabo Verde
2 goles Egipto
1 gol Suiza

A Laporte - Cubarsí 
1 gol Bélgica
Y no precisamente gracias al portero",True,trovewho,2076127545100283929,False,0,0,es,2076235881841627402,0,https://x.com/ScarFace2824/status/2076235881841627402,reply-archive,
2076235278218330380,2026-07-12 09:20:39+00:00,"@Guillembp01 Hombre, espero que en el Barça no haga 6 partidos de mierda para marcar un golazo. En el Barça no le perdono eso.",True,Guillembp01,2076148944241922258,False,0,0,es,2076235278218330380,0,https://x.com/ScarFace2824/status/2076235278218330380,reply-archive,
2076228721606889944,2026-07-12 08:54:36+00:00,"@javipucela_ Bueno si ven que a Vinicius y a Mbappe no les sacan amarilla y encima consiguen penaltis... 
Embolo había conseguido amarilla para Paredes.",True,javipucela_,2076141174163705991,False,0,0,es,2076228721606889944,0,https://x.com/ScarFace2824/status/2076228721606889944,reply-archive,
2076228459097964835,2026-07-12 08:53:33+00:00,@FCBInformatiu No fotem,True,FCBInformatiu,2076228229027782961,False,0,0,pt,2076228459097964835,0,https://x.com/ScarFace2824/status/2076228459097964835,reply-archive,
2076228356966638001,2026-07-12 08:53:09+00:00,"@YihiRM Que la pelota de en un cable y se siga jugando: no pasa nada. 

Que se aplique el reglamento: el mayor escandalo.",True,YihiRM,2076132840962400706,False,0,0,es,2076228356966638001,0,https://x.com/ScarFace2824/status/2076228356966638001,reply-archive,
2076228098383630782,2026-07-12 08:52:07+00:00,@DiiegoCobo Pero si el arbitro lo hace bien lo expulsa de primeras por doble amarilla por simular.,True,DiiegoCobo,2076138184778350968,False,0,0,es,2076228098383630782,0,https://x.com/ScarFace2824/status/2076228098383630782,reply-archive,
2076227468436832435,2026-07-12 08:49:37+00:00,@AdriRM33 https://t.co/2NSGmWPkVx,True,AdriRM33,2076137588654506187,False,0,0,qme,2076227468436832435,0,https://x.com/ScarFace2824/status/2076227468436832435,reply-archive,
2076227100256661538,2026-07-12 08:48:09+00:00,"@RodrigoFaez Cuando te podías tirar para conseguir que sacaran amarilla al rival y estaba bien? No, no recuerdo ese fútbol.",True,RodrigoFaez,2076133008944292344,False,0,0,es,2076227100256661538,0,https://x.com/ScarFace2824/status/2076227100256661538,reply-archive,
2076226861323968841,2026-07-12 08:47:12+00:00,@andresweiss_ Si no se come el piscinazo lo expulsa igual porque ve la simulación y es amarilla,True,andresweiss_,2076134903482094018,False,0,0,es,2076226861323968841,0,https://x.com/ScarFace2824/status/2076226861323968841,reply-archive,
2076226624366792918,2026-07-12 08:46:16+00:00,"@_Floper Que escandalo? Que se aplique el reglamento? 
https://t.co/2NSGmWPkVx",True,_Floper,2076133387639673084,False,0,0,es,2076226624366792918,0,https://x.com/ScarFace2824/status/2076226624366792918,reply-archive,
2076226405709275485,2026-07-12 08:45:24+00:00,@j4virw_ https://t.co/2NSGmWPkVx,True,j4virw_,2076162464853491796,False,0,0,qme,2076226405709275485,0,https://x.com/ScarFace2824/status/2076226405709275485,reply-archive,
2076226395462647826,2026-07-12 08:45:21+00:00,@j4virw_ El que se carga el fútbol es el que hace trampas tirandose y consiguiendo que al que le saquen amarilla sea a Paredes.,True,j4virw_,2076189259958984948,False,0,0,es,2076226395462647826,0,https://x.com/ScarFace2824/status/2076226395462647826,reply-archive,
2076225942003896553,2026-07-12 08:43:33+00:00,@finallyxpablo No es piscinazo?,True,finallyxpablo,2076133415120716263,False,0,0,es,2076225942003896553,0,https://x.com/ScarFace2824/status/2076225942003896553,reply-archive,
2076225855932477542,2026-07-12 08:43:13+00:00,"@trunksRM7 Inglaterra marca por que la pelota da al cable de la cámara y es gol ilegal, todos calladitos. 

Embolo hace trampas para que sancionen a Paredes y lo consigue, entra el VAR para arreglar el error y aplicar el reglamento, NO OS CALLEIS.
🤯👏",True,trunksRM7,2076133730201042964,False,0,0,es,2076225855932477542,0,https://x.com/ScarFace2824/status/2076225855932477542,reply-archive,
2076223872446177335,2026-07-12 08:35:20+00:00,@YihiRM Que al Madrid no se le aplique el reglamento no quiere decir que al resto tampoco,True,YihiRM,2076133647128707434,False,0,0,es,2076223872446177335,0,https://x.com/ScarFace2824/status/2076223872446177335,reply-archive,
2076222093293740369,2026-07-12 08:28:16+00:00,"@UCulemas Tranquilos, parece que no hayáis visto las películas. Le pasa en la segunda que pierde los poderes y luego los recupera. Incluso viste de negro. https://t.co/tFTESZP7eZ",True,UCulemas,2076136337653031182,False,0,0,es,2076222093293740369,1,https://x.com/ScarFace2824/status/2076222093293740369,reply-archive,
2076220724176412715,2026-07-12 08:22:49+00:00,@YihiRM Si quieres se pasan el reglamento por el forro,True,YihiRM,2076138442031849526,False,0,0,es,2076220724176412715,0,https://x.com/ScarFace2824/status/2076220724176412715,reply-archive,
2076218310304145479,2026-07-12 08:13:14+00:00,"@Dark9810 @aPartidoUnico Claro, ahora el Barça con más 125 años de historia, solo podrá tener entrenadores tipo Flick por haberlo tenido 3 años. Que se vayan olvidando los Cesc o Sarabria de entrenar al Barça.",True,Dark9810,2076144652520931338,False,0,0,es,2076218310304145479,0,https://x.com/ScarFace2824/status/2076218310304145479,reply-archive,
2076217688708296891,2026-07-12 08:10:45+00:00,"@ShadowMonarch23 Claro, por un gol van a pasar de venderlo a no venderlo. Porque, obviamente, antes del gol no sabían que Julián era capaz de meter estos golazos.",True,ShadowMonarch23,2076201359494324656,False,0,0,es,2076217688708296891,0,https://x.com/ScarFace2824/status/2076217688708296891,reply-archive,
2076099550486397402,2026-07-12 00:21:19+00:00,@Mancuer91 https://t.co/TRCSXF8BdX,True,Mancuer91,2076086418867167671,False,0,0,qme,2076099550486397402,0,https://x.com/ScarFace2824/status/2076099550486397402,reply-archive,
2076099461185519655,2026-07-12 00:20:58+00:00,@LxoMessismoFCB https://t.co/TRCSXF8BdX,True,LxoMessismoFCB,2076086814142607784,False,0,0,qme,2076099461185519655,0,https://x.com/ScarFace2824/status/2076099461185519655,reply-archive,
2076099184751456298,2026-07-12 00:19:52+00:00,"@frabigol Como Mastantuono? 
De acuerdo que su precio en España seria 60 pero como es inglés se tiene que aplicar una prima por ser Homegrown que lo hace más valioso para equipos premier. 
Y te da el coste real del fichaje 70M y 10 en variables que aún no han pagado, no 90.",True,frabigol,2076073960593318387,False,2,0,es,2076099184751456298,0,https://x.com/ScarFace2824/status/2076099184751456298,reply-archive,
2076089768505401828,2026-07-11 23:42:27+00:00,@DBR8 https://t.co/kffgLmlTc8,True,DBR8,2076087406571213159,False,0,0,qme,2076089768505401828,0,https://x.com/ScarFace2824/status/2076089768505401828,reply-archive,
2076089354628301233,2026-07-11 23:40:48+00:00,@JeffFcb14 https://t.co/kffgLmlTc8,True,JeffFcb14,2076086973408677898,False,0,0,qme,2076089354628301233,0,https://x.com/ScarFace2824/status/2076089354628301233,reply-archive,
2076089266325582273,2026-07-11 23:40:27+00:00,@Mancuer91 https://t.co/kffgLmlTc8,True,Mancuer91,2076060393412121083,False,0,0,qme,2076089266325582273,0,https://x.com/ScarFace2824/status/2076089266325582273,reply-archive,
2076088440022618433,2026-07-11 23:37:10+00:00,"Los que piden a Haaland que dicen del partido de hoy? Porque Lewandowski ha tenido partidos así de no tocar un balón y le ha caído de todo. Los delanteros del Barça deben participar, mejorar las jugadas y hacer mejores a sus compañeros. Por eso Julián y Asllani son opciones TOP https://t.co/osZyIUYLlD",False,,,False,3,0,es,2076088440022618433,3,https://x.com/ScarFace2824/status/2076088440022618433,standalone-archive,
2076070657423495333,2026-07-11 22:26:30+00:00,@ShadowMonarch23 Y Haaland se quiere meter ahí,True,ShadowMonarch23,2076069753446150351,False,0,0,es,2076070657423495333,0,https://x.com/ScarFace2824/status/2076070657423495333,reply-archive,
2076067199454707796,2026-07-11 22:12:46+00:00,"@UCulemas Al final era Adeyemi

https://t.co/MiJetpht1R",True,UCulemas,2076059059170447737,False,0,0,tr,2076067199454707796,0,https://x.com/ScarFace2824/status/2076067199454707796,reply-archive,
2076066925587624383,2026-07-11 22:11:41+00:00,"@ToIkienverse A mis enemigos, si.",True,ToIkienverse,2076065767875915813,False,0,0,es,2076066925587624383,0,https://x.com/ScarFace2824/status/2076066925587624383,reply-archive,
2076066542131826892,2026-07-11 22:10:09+00:00,"@ArmadilloNavid1 Totalment d'acord, però cadascú posa la línia on vol. Per exemple, a algú li semblarà imperdonable que hagin condemnat l'Adeyemi per tinença d'armes i l'hem ""fitxat"".",True,ArmadilloNavid1,2076062436629627356,False,0,0,ca,2076066542131826892,0,https://x.com/ScarFace2824/status/2076066542131826892,reply-archive,
2076065546081017963,2026-07-11 22:06:12+00:00,"@DiegoDav07 Entiendo que se quejan porque no se fichó en su momento como opción lowcost por 20M que es lo que pedía el Benfica. Si tu ahora le pones el 90 es otra cosa.

https://t.co/Syn2Iwmd2m https://t.co/ooi8Hgk2jk",True,DiegoDav07,2076062078637658393,False,0,0,es,2076065546081017963,2,https://x.com/ScarFace2824/status/2076065546081017963,reply-archive,
2076061306633826427,2026-07-11 21:49:21+00:00,@DiegoDav07 90 de que,True,DiegoDav07,2076061101146669309,False,0,0,fr,2076061306633826427,0,https://x.com/ScarFace2824/status/2076061306633826427,reply-archive,
2076060614145745280,2026-07-11 21:46:36+00:00,@ShadowMonarch23 https://t.co/YIiASh0uld,True,ShadowMonarch23,2075911764974149696,False,0,0,qme,2076060614145745280,0,https://x.com/ScarFace2824/status/2076060614145745280,reply-archive,
2076060481941332373,2026-07-11 21:46:04+00:00,@AxeelFCB @kosovanfooty_EN https://t.co/YIiASh0uld,True,AxeelFCB,2075964053378269358,False,0,0,qme,2076060481941332373,0,https://x.com/ScarFace2824/status/2076060481941332373,reply-archive,
2076060435690684853,2026-07-11 21:45:53+00:00,@_AdrianSnchz https://t.co/YIiASh0uld,True,_AdrianSnchz,2075979914835108158,False,0,0,qme,2076060435690684853,0,https://x.com/ScarFace2824/status/2076060435690684853,reply-archive,
2076060393865187629,2026-07-11 21:45:43+00:00,@DiegoDav07 https://t.co/YIiASh0uld,True,DiegoDav07,2075991098355306675,False,0,0,qme,2076060393865187629,0,https://x.com/ScarFace2824/status/2076060393865187629,reply-archive,
2076060283517145099,2026-07-11 21:45:17+00:00,@GallineroBlau https://t.co/YIiASh0uld,True,GallineroBlau,2075978545696825729,False,0,0,qme,2076060283517145099,0,https://x.com/ScarFace2824/status/2076060283517145099,reply-archive,
2076060067573493904,2026-07-11 21:44:26+00:00,@forcabarca_ar https://t.co/YIiASh0uld,True,Forca_Fcb,2076044973904921029,False,0,0,qme,2076060067573493904,0,https://x.com/ScarFace2824/status/2076060067573493904,reply-archive,
2076059960828432810,2026-07-11 21:44:00+00:00,@elitelliZN https://t.co/YIiASh0uld,True,elitelliZN,2076052352847454408,False,0,0,qme,2076059960828432810,0,https://x.com/ScarFace2824/status/2076059960828432810,reply-archive,
2076059759807971768,2026-07-11 21:43:12+00:00,"RT @ScarFace2824: No todo arriba puede ser ruptura, presión y espacio. Si Gordon te da el puñal, Schjelderup puede darte el bisturí: recibi…",False,,,True,0,0,es,2076059759807971768,0,https://x.com/ScarFace2824/status/2076059759807971768,retweet-archive,
2076059648768045527,2026-07-11 21:42:46+00:00,"@Somhiseremfcb Al final el tapado era Adeyemi. 

https://t.co/MiJetpht1R",True,Somhiseremfcb,2076059141567557822,False,0,0,ht,2076059648768045527,0,https://x.com/ScarFace2824/status/2076059648768045527,reply-archive,
2076059513820516629,2026-07-11 21:42:14+00:00,"@Blayasensat Al final el tapat era Adeyemi pero Schjelderup ens hagués donat un perfil alternatiu. 

https://t.co/MiJetpht1R",True,Blayasensat,2076058647147299089,False,0,0,ca,2076059513820516629,0,https://x.com/ScarFace2824/status/2076059513820516629,reply-archive,
2076023367069495515,2026-07-11 19:18:36+00:00,@Padremany1 Mi lectura es que le traen a Flick a Gordon y a Adeyemi para que deje salir a Raphinha. Bisiwu tendrá los minutos de Roony y puede jugar en el Barça atletic. Julián x Lewandowski y Asllani x Ferran.,True,Padremany1,2076011929030558099,False,0,0,es,2076023367069495515,0,https://x.com/ScarFace2824/status/2076023367069495515,reply-archive,
2076021165374550505,2026-07-11 19:09:51+00:00,@nocontextfooty With Alvarez and Asllani we can make the meme: https://t.co/TldTSittbW,True,nocontextfooty,2075998888880755047,False,17,0,en,2076021165374550505,1,https://x.com/ScarFace2824/status/2076021165374550505,reply-archive,
2076020487365267761,2026-07-11 19:07:09+00:00,@deshumanizado_ Cambia a Raphinha por Bisiwu y ese es el uno con menos minutos.,True,deshumanizado_,2075976716124586210,False,0,0,es,2076020487365267761,0,https://x.com/ScarFace2824/status/2076020487365267761,reply-archive,
2076020206195941541,2026-07-11 19:06:02+00:00,@gutiifcb Yo ya no sé que es ser realista,True,gutiifcb,2075985577275478270,False,1,0,es,2076020206195941541,0,https://x.com/ScarFace2824/status/2076020206195941541,reply-archive,
2076019552815550552,2026-07-11 19:03:26+00:00,@GxlToniFdz Pienso igual. No le veo ese potencial que le debe ver Deco para pagar tanto por un jugador del juvenil del Brujas que queda libre en 6 meses. Esperemos que nos calle la boca.,True,GxlToniFdz,2075963973590024554,False,1,0,es,2076019552815550552,0,https://x.com/ScarFace2824/status/2076019552815550552,reply-archive,
2076016861087473747,2026-07-11 18:52:44+00:00,@NealGardner_ Al único zurdo,True,NealGardner_,2076003013299147087,False,0,0,es,2076016861087473747,0,https://x.com/ScarFace2824/status/2076016861087473747,reply-archive,
2076016288577524133,2026-07-11 18:50:28+00:00,"@BarcaSpaces @The_Stat_Guy_10 Si lo fichamos y ya con Gordon, Adeyemi + un posible Julián; podriamos tener un ataque a lo PSG y un ataque a lo Bayern con Kane.",True,BarcaSpaces,2075981994811355516,False,0,0,es,2076016288577524133,0,https://x.com/ScarFace2824/status/2076016288577524133,reply-archive,
2076015955226894537,2026-07-11 18:49:08+00:00,@90MinBreaking @TEAMtalk https://t.co/KFsCvfljyo,True,90MinBreaking,2075672172010385665,False,0,0,qme,2076015955226894537,0,https://x.com/ScarFace2824/status/2076015955226894537,reply-archive,
2076015411296874688,2026-07-11 18:46:59+00:00,@Baptistaooo La libertad avanza!,True,Baptistaooo,2075997866909126767,False,0,0,es,2076015411296874688,0,https://x.com/ScarFace2824/status/2076015411296874688,reply-archive,
2076014878007930996,2026-07-11 18:44:52+00:00,"@Hala_Madrid86 @UNIVERSO_1899 A ver, sabemos que os tenemos que tratar con cuidado y explicaros las cosas con paciencia. A ver si así lo entiendes. 
Entre Madrid y Barça solo nosotros contamos con la cantera. 
Que es diferente a contar solo con la cantera. 
Se que es complicado pero confiamos en vosotros.",True,Hala_Madrid86,2076000541339983953,False,58,1,es,2076014878007930996,0,https://x.com/ScarFace2824/status/2076014878007930996,reply-archive,
2076013275016262077,2026-07-11 18:38:29+00:00,@TFRHQ5 @benayadachraf2 Spurs will ask for way too much money. We probably can't afford him right now,True,TFRHQ5,2075988039961067687,False,8,0,en,2076013275016262077,0,https://x.com/ScarFace2824/status/2076013275016262077,reply-archive,
2076011837896745168,2026-07-11 18:32:47+00:00,@Somhiseremfcb No lo entiendo es como comparar a Kane con Lukaku,True,Somhiseremfcb,2075997251986481632,False,0,0,es,2076011837896745168,0,https://x.com/ScarFace2824/status/2076011837896745168,reply-archive,
2076011550842757594,2026-07-11 18:31:38+00:00,@_AdrianSnchz Y lo ves probable?,True,_AdrianSnchz,2075979914835108158,False,0,0,es,2076011550842757594,0,https://x.com/ScarFace2824/status/2076011550842757594,reply-archive,
2075982915754709304,2026-07-11 16:37:51+00:00,"@10InfoBlaugrana Ni se ha fichado a Salinas cuando estabas a tiempo de que su clausula fuera 8M
Ni Flick ha demostrado confianza en Jofre en ningún momento",True,10InfoBlaugrana,2075973388946841774,False,3,0,es,2075982915754709304,0,https://x.com/ScarFace2824/status/2075982915754709304,reply-archive,
2075981712966766874,2026-07-11 16:33:04+00:00,"@AxeelFCB @Soso9zb Hay esto y que el Leipzig está fichando a un central zurdo Maxime Esteve:
https://t.co/lGG0oG1tUM",True,AxeelFCB,2075976485056192848,False,4,0,es,2075981712966766874,0,https://x.com/ScarFace2824/status/2075981712966766874,reply-archive,
2075981401195782537,2026-07-11 16:31:50+00:00,"@AxeelFCB A ver si con los extremos ya fichados, empiezan a trabajar en la defensa. 
Central zurdo: Lukeba es de las pocas opciones que quedan. 
Si sale Koundé y se apuesta con Eric como lateral, Cubarsí necesita un suplente fiable. 
Un portero suplente si no se confía aún en Yaako.",True,AxeelFCB,2075975976270385418,False,0,0,es,2075981401195782537,0,https://x.com/ScarFace2824/status/2075981401195782537,reply-archive,
2075979581115248838,2026-07-11 16:24:36+00:00,"@ReshadRahman @Benayadachraf Left centre-back: Lukeba?
If Koundé leaves, a backup for Cubarsí is needed.
Backup goalkeeper if Yaako is loaned.",True,ReshadRahman,2075977729548398612,False,0,0,en,2075979581115248838,0,https://x.com/ScarFace2824/status/2075979581115248838,reply-archive,
2075977945177366846,2026-07-11 16:18:06+00:00,@AATI_02 Más les vale porque el precio es desorbitado,True,AATI_02,2075948776875753591,False,0,0,es,2075977945177366846,0,https://x.com/ScarFace2824/status/2075977945177366846,reply-archive,
